program_name,test_file,usable,llm_test_file,builds,passes,coverage_before,coverage_after,coverage_delta,kept,discard_reason,prompt_mode
youtubedl_32,test_age_restriction.py,True,test_age_restriction_LLAMA_STATEMENTCOMPLETE.py,True,True,29.0,30.0,1.0,True,,STATEMENTCOMPLETE
youtubedl_33,test_age_restriction.py,True,test_age_restriction_LLAMA_STATEMENTCOMPLETE.py,False,,29.0,,,,1.0,STATEMENTCOMPLETE
youtubedl_34,test_age_restriction.py,True,test_age_restriction_LLAMA_STATEMENTCOMPLETE.py,False,,29.0,,,,1.0,STATEMENTCOMPLETE
youtubedl_35,test_age_restriction.py,True,test_age_restriction_LLAMA_STATEMENTCOMPLETE.py,False,,29.0,,,,1.0,STATEMENTCOMPLETE
youtubedl_36,test_age_restriction.py,True,test_age_restriction_LLAMA_STATEMENTCOMPLETE.py,True,True,28.0,28.0,0.0,False,3.0,STATEMENTCOMPLETE
youtubedl_37,test_age_restriction.py,True,test_age_restriction_LLAMA_STATEMENTCOMPLETE.py,False,,27.0,,,,1.0,STATEMENTCOMPLETE
youtubedl_38,test_age_restriction.py,True,test_age_restriction_LLAMA_STATEMENTCOMPLETE.py,False,,27.0,,,,1.0,STATEMENTCOMPLETE
youtubedl_39,test_age_restriction.py,True,test_age_restriction_LLAMA_STATEMENTCOMPLETE.py,False,,29.0,,,,1.0,STATEMENTCOMPLETE
youtubedl_40,test_age_restriction.py,True,test_age_restriction_LLAMA_STATEMENTCOMPLETE.py,False,,26.0,,,,1.0,STATEMENTCOMPLETE
youtubedl_41,test_age_restriction.py,True,test_age_restriction_LLAMA_STATEMENTCOMPLETE.py,True,True,27.0,27.0,0.0,False,3.0,STATEMENTCOMPLETE
youtubedl_42,test_age_restriction.py,True,test_age_restriction_LLAMA_STATEMENTCOMPLETE.py,False,,26.0,,,,1.0,STATEMENTCOMPLETE
youtubedl_43,test_age_restriction.py,True,test_age_restriction_LLAMA_STATEMENTCOMPLETE.py,False,,25.0,,,,1.0,STATEMENTCOMPLETE
